,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,0.029117982364774517,0.035000073765933976,0.043465206972165785,0.048470863007944745,0.04841424492576005,0.05272260203003533,0.06794644674387086,0.06860824290991892,0.07330410011597568,0.09101740675895505,0.08742624092180461,0.09103576078605428,0.11038447309538957,0.09655313870726055,0.10571399394919985,0.11264920824895978,0.12202742922292939,0.11075753203364067,0.10410699986727456,0.12130724272664463
11,0.02216268140715887,0.024906316087410514,0.031400704266914804,0.03604195870883332,0.03711800423542108,0.04061175878755862,0.052592999382311316,0.056431185813169076,0.05580218539015693,0.07014074084541176,0.06856859558515278,0.07172313366185327,0.0882484400594393,0.0808240784757854,0.08768353323194777,0.08881103018715004,0.10077676261597873,0.09028866573023035,0.0887905742209417,0.1029850583814199
12,0.01770048512221782,0.018706958268477816,0.02527034877028256,0.030743775176473132,0.027946957227281865,0.02781205202978568,0.043606071766725214,0.04429779155835873,0.04686302995567994,0.05297214255233561,0.054342460886196764,0.057784576453830984,0.07122587743297959,0.06729771892574184,0.07103811648260694,0.07319037349085566,0.0807832267188206,0.0773322752477548,0.0765851411303658,0.08675951596514606
13,0.014325087320031167,0.017779926315121937,0.02022258682580183,0.02346110437378158,0.019410180641729436,0.020826743606665463,0.034189029558932126,0.03521171351080396,0.03801835065710978,0.036280667585901386,0.044109511961558594,0.04670792014374619,0.059402459005862045,0.05774286545340289,0.05762627253952225,0.06134144436570762,0.06342579043234918,0.06521299927214219,0.06654239001778225,0.07300671559097192
14,0.01149126044871006,0.014453710050640972,0.017205741735039807,0.019481543069991062,0.014939942806083632,0.01652891581631798,0.02540142177884619,0.030667888056325174,0.030823575357137197,0.03166300858026088,0.036153466684560806,0.037027323252658284,0.04741801115985878,0.04872719257874547,0.04709191881579693,0.053244793672246916,0.0505189124164045,0.05715046351878342,0.05750260859337089,0.062089331851045204
15,0.013124516671356974,0.015045699090876379,0.015813486901767405,0.018522312026246573,0.014278569328494577,0.014986485916446772,0.020818150938334987,0.025277942688878226,0.0251343947142205,0.02604404688033749,0.02669306435917205,0.0251591026794993,0.0376496415240856,0.0406655056101814,0.04193222975470129,0.04468943035567667,0.040957295883982434,0.04707695121206205,0.047841722979154705,0.05247374417195402
16,0.01239038879066732,0.014223826743076564,0.014376957091267111,0.015525951512587965,0.01216104637529085,0.01298718221344683,0.019393263709376905,0.022082206489817194,0.019498045486968887,0.022747720690164973,0.022526983417245253,0.02091508733570466,0.028236162449014866,0.03536142943713522,0.03378583061903409,0.0386304776333452,0.03438926224549746,0.040744641885389545,0.040260052227516496,0.04552005911817854
17,0.011984109198394047,0.011823057087132596,0.012209665289330762,0.012147188102085732,0.012208203629946525,0.012342920164318767,0.017894673986023922,0.017568110696618573,0.01844390649500127,0.019037625285719305,0.01901915737720633,0.018372089672522723,0.02351131345067629,0.03072179463997697,0.027767617739757333,0.034338218588666244,0.03092017331103576,0.03398176095750273,0.034698593067265845,0.03985626184398129
18,0.012738875004021833,0.013707895958082425,0.011835555630525825,0.011370044450002536,0.011306609836726454,0.013746868641969202,0.016020707657018733,0.013943842474859086,0.015206662536683718,0.016990203198477126,0.015450348887343179,0.016308071044972977,0.02132254932010876,0.02544340445535605,0.02307930699863309,0.029442096385013387,0.027087826399789457,0.030124912659683686,0.03070075316057828,0.03496552396500839
19,0.012409387451800239,0.012207305075115069,0.011850427158463961,0.011385949047792932,0.012863036076093362,0.013989134591131241,0.014079363668513312,0.012244725081517983,0.014260538007698425,0.0155617638562723,0.013640316753171221,0.014023520860786464,0.020611277472302274,0.022369608346602763,0.022315810360217406,0.025735352405056585,0.024415311514305503,0.026167374252414208,0.027107232733017444,0.03230196285863401
20,0.013667710863359306,0.013608298024827855,0.011573780499405448,0.010848691432718601,0.01077442695550142,0.014797642640590521,0.011824976155074768,0.010716055020418854,0.013626943130260971,0.014796853535775992,0.013529578380289418,0.013266637527403265,0.020086138260442272,0.01926869144640588,0.019623182305954417,0.021738482180158593,0.02087441928000617,0.021072083249147014,0.024317008990732577,0.028340847213631393
21,0.013649340373777066,0.012692108279812757,0.011989496783950475,0.011109610754475464,0.01142703559931674,0.013888141298057578,0.010271013189744134,0.012237460455323057,0.013243065372910515,0.014792196233412961,0.01246043950489921,0.013884970274615252,0.0183782894997212,0.0159604822646279,0.017383390249398358,0.019800322647980196,0.020047869664229057,0.01910399088336618,0.022265536922574675,0.026321260346812567
22,0.013150210888489713,0.012067303345216718,0.013938840530698656,0.011047795468354778,0.010291396837767003,0.012801868414502744,0.010340349467705368,0.012075451574616671,0.012787790860504104,0.013620137757973608,0.012002207272354666,0.012673127557918168,0.01753186327241093,0.014879482073836223,0.015195636065209028,0.016835728895306986,0.019060173221594725,0.015995737268553235,0.021747032783286505,0.02506712847921123
23,0.014080216462512249,0.013665071564250926,0.01285979722511858,0.011318418267163673,0.011493907762007866,0.012588932127053455,0.010503157127113643,0.01219582096208377,0.01296238733562534,0.01459864576187384,0.012966185260331164,0.013159954578361046,0.015506770484868256,0.014613610771654333,0.01607515123105997,0.01662166540505962,0.016010393758313708,0.015412796624167429,0.021540396675124935,0.022594373263265
24,0.01418392596079108,0.013012339060846022,0.013089415698529547,0.012339037762037678,0.013406819246750487,0.01331027085533097,0.01084876438759411,0.011121574450265683,0.012980602402087291,0.013189260857226761,0.013652997298851522,0.01515052116368344,0.015726399178938925,0.013504723618975192,0.015358329056155428,0.016589595635754004,0.013230318300288297,0.014453978845822479,0.019737367588978573,0.01948237914439583
