,0,1,2,3,4,5,6,7,8,9
23,0.014080216462512249,0.01285979722511858,0.011493907762007866,0.010503157127113643,0.01296238733562534,0.012966185260331164,0.015506770484868256,0.01607515123105997,0.016010393758313708,0.021540396675124935
24,0.01418392596079108,0.013089415698529547,0.013406819246750487,0.01084876438759411,0.012980602402087291,0.013652997298851522,0.015726399178938925,0.015358329056155428,0.013230318300288297,0.019737367588978573
25,0.013841055847216434,0.012654393728002523,0.012213324483422654,0.01056339486206031,0.013742733992500662,0.014167400547538993,0.01441023535517399,0.016000660485498367,0.012450167140401796,0.01834112794432692
26,0.015591046960771975,0.01188524809685219,0.010282311960951664,0.009439434931094092,0.012369010778729771,0.0164443778559729,0.015244264467557823,0.015244680964490767,0.012261768956919007,0.017812288778370322
27,0.015431008018344912,0.01382895453683824,0.011195274061448999,0.008127776232891253,0.013957387504604127,0.016678094567731346,0.014149492896430985,0.014342003478872658,0.01084536983202628,0.018399451251036546
28,0.014256884926714793,0.01339030770815178,0.01132178321018853,0.008704960485651064,0.012644071142352286,0.016160070882352457,0.014865534841816477,0.013526247819119859,0.01038466665829744,0.016818403865440056
29,0.013517158431322111,0.014213640958189243,0.013080046295833045,0.009303761905841935,0.011593507457472908,0.015951556371676803,0.015542564477990899,0.013294808782264014,0.011313398948699116,0.016335843269415947
30,0.011559985790520698,0.01663813162202387,0.015007227279184087,0.011287616973564875,0.011249840759287246,0.016981689667560602,0.013860835547836597,0.013115244914264886,0.012009127919043005,0.015163242874204638
31,0.013001472469770734,0.016156885267689877,0.013028437859179206,0.011411498380365245,0.010455819981060521,0.016118590949296113,0.014175186212731412,0.012407345216352146,0.011246341030909386,0.015837024009171093
32,0.012535529209438605,0.015427392567992453,0.013607874167287438,0.012989701285041648,0.009679140972143167,0.013188417881427826,0.013905786489302841,0.010848667150883068,0.010160766262921263,0.015871514573242464
33,0.012253819383369315,0.014870801850057807,0.012405964664701282,0.014079713530686423,0.010169463899953657,0.014182275983720474,0.014676890417147929,0.011166233370613269,0.009732318419704776,0.015417096114107309
34,0.012502899421732824,0.014117668784572754,0.01118941089094007,0.01271982945735433,0.010394681822199782,0.01578109946194651,0.013806577482730138,0.011001948021109736,0.008773013548582394,0.014070321088686732
35,0.01254253339508513,0.014694616672480246,0.011029055838653476,0.01227847537670283,0.011094824233994712,0.014792550632586254,0.013023672013294477,0.011380897864222455,0.007964206993474223,0.013830067859717706
36,0.01153642880961305,0.012982073249196225,0.011892057932986982,0.013605278291006169,0.011904068721833824,0.014264481556122869,0.013602126194265055,0.011754299355311835,0.009833440304814143,0.01312424861321203
37,0.011598628999405941,0.014206247508907558,0.013662106155603983,0.013963836194017856,0.010661106033384505,0.012537559840260271,0.013716320550340898,0.011446528594176851,0.010834209417053743,0.013984695256666993
38,0.012038623639315906,0.015099781149867056,0.015447042115863329,0.015104275002065827,0.011323056531681773,0.012655861399500246,0.012398667804275523,0.012656287377630906,0.01095537762115431,0.0143652178237552
39,0.012395731305965121,0.015462341357751302,0.014666878850088856,0.015268578443736603,0.010879036269169735,0.013526757274262642,0.013248966025345324,0.011780828726301706,0.010491809641006284,0.014925526195767598
40,0.012294532363977014,0.01623161922073022,0.012496765850793437,0.016345112874883067,0.01131629688350714,0.013909214163001084,0.013136211637191936,0.011187043865237613,0.010831887768763296,0.013572025228539335
41,0.012059755664687182,0.01606525307376625,0.012476385140705646,0.014931343584110213,0.012041071085534275,0.014989843091220267,0.01387007768826663,0.013555748518659394,0.010769491836083738,0.01184718410923923
42,0.012661094132767546,0.015807813572361624,0.014588135409271919,0.014317353500878005,0.012870373851549152,0.013547020021192173,0.014631687790453813,0.012083864229117575,0.010408134364835274,0.0123674991356391
43,0.012472244143257198,0.015554744360885062,0.014382473511420607,0.014092368087231685,0.010882534426771355,0.014419874824495318,0.015555089701266461,0.01163605990082511,0.00988384082222165,0.01278850735346117
44,0.013061274434973463,0.01549808699895471,0.014051833353908952,0.012773085360570747,0.012448025139140832,0.01435870683128257,0.014099618105216824,0.011408590761574971,0.012065254491948006,0.013037714981913988
45,0.01303962565683945,0.014254193598909393,0.013726817120221802,0.012852223737542643,0.011079092405597088,0.015528153707117022,0.014304831211855754,0.010295993752456054,0.012030468188834147,0.014738515061426953
46,0.011772561324459831,0.013870132195732668,0.011516868970427762,0.013929625678814495,0.011686387741878626,0.015958238226903718,0.014518479775385944,0.009907963694470785,0.011466271742651343,0.015282659163448838
47,0.012296887858118378,0.012361602835304101,0.010962072336223377,0.014732025050825456,0.011780494377386146,0.013705472947938387,0.013956543485236755,0.010391375932659864,0.011522440286163697,0.013774790362314177
48,0.011152092673778253,0.011970427971480487,0.009613982298405117,0.014496096544869792,0.011539329852718798,0.011811782652110378,0.011126498631938472,0.010977779761156728,0.012399074997163875,0.011891069394399507
49,0.01181576637014427,0.011057436115460966,0.009347492343601577,0.01471234720085084,0.010895363082209154,0.01006896075178513,0.009816916647836321,0.009721032482323729,0.01112847704640737,0.01069489948047009
